experiment,metric,baseline,p_value,significant
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.544921875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.0185546875,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.59375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.40625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0068359375,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.8203125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.421875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.3212890625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.396484375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.8154296875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.052734375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.2421875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.25,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.01953125,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.02734375,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.455078125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.0966796875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.80859375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.599609375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.0419921875,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.80078125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.890625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.65234375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.9990234375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.9921875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.4609375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,random,0.001953125,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.58984375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.9453125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.0244140625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.962890625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.78125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.0322265625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.828125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.59375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.0419921875,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,random,0.009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.87109375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.55859375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.6328125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.40625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.8359375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.26171875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,random,0.013671875,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.71875,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.78125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.056640625,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0029296875,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.068359375,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.78125,False
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.0166015625,True
"n_students-50_n_skills-5_smoothing-0.3_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.171875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.75,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.619140625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0078125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.4375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.671875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.9375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,random,0.09765625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.21875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.578125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.025390625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,random,0.0029296875,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.2890625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.3125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.0390625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,random,0.001953125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.6015625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.9375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.080078125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[10.0, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,random,0.005859375,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.7841796875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.544921875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.013671875,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.7919921875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.984375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.4228515625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.99609375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.97265625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.0654296875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.65234375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.935546875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.2783203125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.8623046875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.2783203125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 10.0]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.990234375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.890625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.111328125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,random,0.080078125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.1220703125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.65625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.5673828125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.455078125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.921875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.01953125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,random,0.0068359375,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.63671875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.4228515625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.5,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.248046875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.248046875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.0205078125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 2.5]_future_alpha_beta-[5.0, 2.5]",acc,random,0.001953125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.673828125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.060546875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.0322265625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0068359375,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.1015625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.31640625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.119140625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 10.0]",acc,random,0.00390625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.935546875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.84375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.052734375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 2.5]",acc,random,0.001953125,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.6015625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,popularity,0.974609375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.1015625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[2.5, 5.0]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,full_information,0.673828125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,popularity,0.9033203125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,simple_markov,0.1611328125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[2.5, 5.0]_future_alpha_beta-[5.0, 2.5]",acc,random,0.0009765625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,full_information,0.125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,popularity,0.17578125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,simple_markov,0.080078125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[10.0, 2.5]",acc,random,0.0185546875,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,full_information,0.15625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,popularity,0.546875,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,simple_markov,0.109375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 10.0]",acc,random,0.0400390625,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,full_information,0.80859375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,popularity,0.849609375,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,simple_markov,0.5390625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 2.5]",acc,random,0.013671875,True
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,full_information,0.53125,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,popularity,1.0,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,simple_markov,0.19140625,False
"n_students-50_n_skills-5_smoothing-0.5_current_alpha_beta-[5.0, 2.5]_future_alpha_beta-[2.5, 5.0]",acc,random,0.009765625,True
